659,ES-2012-4934238,2019-02-02,2019-02-05,298,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
660,IT-2013-5930911,2020-03-19,2020-03-19,418,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
661,ES-2012-2674466,2019-03-21,2019-03-23,326,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
662,IN-2014-54708,2021-05-24,2021-05-29,352,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
663,ES-2013-5085939,2020-06-14,2020-06-16,232,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
664,CA-2011-163748,2018-10-14,2018-10-18,259,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
665,CA-2014-121559,2021-06-02,2021-06-04,268,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
666,CA-2014-105214,2021-06-17,2021-06-20,603,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
667,MX-2013-109141,2020-12-09,2020-12-11,377,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
668,MX-2013-100223,2020-10-09,2020-10-14,378,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
669,IN-2013-59888,2020-10-16,2020-10-18,144,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
670,MO-2011-6660,2018-12-24,2018-12-28,294,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
671,MX-2013-158106,2020-04-16,2020-04-19,26,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
672,US-2011-158554,2018-08-09,2018-08-09,359,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
673,US-2012-134558,2019-12-19,2019-12-24,465,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
674,IN-2011-47596,2018-10-19,2018-10-24,470,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
675,IN-2011-44901,2018-02-23,2018-02-26,392,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
676,IN-2011-25084,2018-03-10,2018-03-12,72,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
677,IN-2014-46777,2021-01-25,2021-01-29,335,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
678,IT-2014-5245370,2021-06-18,2021-06-18,603,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
679,IN-2011-73160,2018-12-24,2018-12-30,38,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
680,US-2013-130855,2020-01-08,2020-01-11,459,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
681,MX-2013-147291,2020-01-04,2020-01-10,355,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
682,ES-2014-5576647,2021-01-31,2021-02-04,172,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
683,ES-2011-1808201,2018-11-04,2018-11-06,262,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
684,CA-2014-102204,2021-05-02,2021-05-07,120,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
685,IN-2011-12526,2018-06-22,2018-06-27,509,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
686,TZ-2013-3060,2020-09-24,2020-09-24,260,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
687,ES-2012-3032254,2019-08-30,2019-09-02,541,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
688,ES-2013-5135305,2020-06-17,2020-06-19,565,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
689,CA-2014-118724,2021-07-22,2021-07-26,41,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
690,IN-2012-55625,2019-12-18,2019-12-22,201,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
691,MO-2013-5590,2020-09-25,2020-10-01,508,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
692,MX-2014-118332,2021-03-24,2021-03-28,435,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
693,CA-2014-157854,2021-04-09,2021-04-16,190,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
694,ES-2011-1406120,2018-12-03,2018-12-03,365,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
695,IN-2014-17230,2021-05-28,2021-06-01,199,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
696,ES-2014-5714196,2021-06-14,2021-06-17,14,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
697,CF-2011-2380,2018-11-12,2018-11-16,274,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
698,ID-2013-76534,2020-05-31,2020-06-05,613,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
699,CA-2014-109085,2021-02-18,2021-02-21,122,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
700,RS-2011-8730,2018-08-17,2018-08-19,46,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
701,MX-2012-132955,2019-03-06,2019-03-11,176,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
702,CA-2012-160227,2019-11-02,2019-11-04,208,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
703,ES-2014-1133803,2021-08-06,2021-08-06,512,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
704,IZ-2014-2150,2021-06-18,2021-06-21,214,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
705,IN-2014-43550,2021-12-31,2022-01-01,399,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
706,MX-2012-122329,2019-09-24,2019-09-28,63,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
707,CG-2013-4000,2020-02-18,2020-02-23,375,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
708,US-2014-105998,2021-11-04,2021-11-06,143,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
709,US-2012-150630,2019-09-17,2019-09-21,581,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
710,IN-2014-35766,2021-11-24,2021-11-26,347,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
711,IN-2014-17580,2021-09-23,2021-09-29,266,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
712,ES-2014-5507713,2021-11-04,2021-11-07,124,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
713,IN-2014-26120,2021-09-01,2021-09-04,454,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
714,US-2011-167262,2018-10-31,2018-11-03,11,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
715,CA-2011-141649,2018-09-30,2018-09-30,188,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
716,MX-2014-101980,2021-04-17,2021-04-20,2,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
717,IT-2013-3085011,2020-03-08,2020-03-08,204,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
718,AG-2011-8180,2018-02-25,2018-02-25,504,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
719,CA-2014-167395,2021-12-03,2021-12-05,344,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
720,IN-2014-85011,2021-09-16,2021-09-20,409,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
721,ES-2013-4779701,2020-07-08,2020-07-11,556,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
722,CA-2013-165848,2020-06-05,2020-06-05,224,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
723,MX-2013-105046,2020-12-31,2021-01-01,27,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
724,CA-2012-164301,2019-03-26,2019-03-30,204,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
725,IN-2014-25014,2021-01-29,2021-02-02,28,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
726,TU-2011-6390,2018-09-08,2018-09-10,157,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
727,IT-2014-3219372,2021-02-17,2021-02-21,301,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
728,LH-2012-9760,2019-05-30,2019-06-02,487,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
729,IR-2013-3500,2020-01-02,2020-01-04,22,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
730,MX-2012-133305,2019-11-23,2019-11-25,37,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
731,SA-2014-1380,2021-04-11,2021-04-17,422,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
732,EG-2012-520,2019-08-03,2019-08-07,29,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
733,IN-2014-17503,2021-11-18,2021-11-22,228,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
734,IN-2011-36711,2018-12-13,2018-12-17,400,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
735,ID-2014-26960,2021-06-20,2021-06-23,591,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
736,CA-2014-143567,2021-11-03,2021-11-06,576,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
737,IN-2013-11546,2020-05-21,2020-05-25,608,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
738,SF-2014-3260,2021-10-03,2021-10-07,368,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,9999.95,5,1999.99
739,IT-2011-3911927,2018-12-26,2018-12-31,346,WNS-3,Womens,Summer Midi Dress,3700.99,1,3700.99
740,ES-2014-5852851,2021-09-24,2021-10-01,255,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
741,CA-2011-124688,2018-08-27,2018-08-29,108,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),39999.96,4,9999.99
742,ID-2014-84269,2021-08-26,2021-08-28,59,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,1999.99,1,1999.99
743,SA-2014-1290,2021-11-18,2021-11-21,381,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
744,IN-2012-63759,2019-12-01,2019-12-07,153,WNS-4,Womens,Women T-Shirt,2999.97,3,999.99
745,ES-2014-1854100,2021-09-06,2021-09-06,385,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),29999.97,3,9999.99
746,IT-2014-5204858,2021-09-30,2021-10-02,569,WNS-2,Womens,Khadi Handloom Pure Cotton Half and Half saree Blue Turquise Yellow,3999.98,2,1999.99
747,CA-2014-103212,2021-10-14,2021-10-15,395,WNS-3,Womens,Summer Midi Dress,7401.98,2,3700.99
748,MX-2012-102848,2019-09-26,2019-09-28,146,WNS-4,Womens,Women T-Shirt,7999.92,8,999.99
749,ES-2014-4675868,2021-12-30,2022-01-02,264,WNS-1,Womens,Green Lehenga choli(लहंगा चोली),19999.98,2,9999.99
750,MZ-2014-5860,2021-01-20,2021-01-25,111,WNS-4,Womens,Women T-Shirt,5999.94,6,999.99
751,ES-2013-5785549,2020-07-15,2020-07-18,312,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
752,ID-2011-72894,2018-02-28,2018-03-03,474,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
753,ES-2014-3926182,2021-03-31,2021-03-31,133,ELE-3,Electronics,GOPRO HERO 9,29999.99,1,29999.99
754,ES-2013-3650909,2020-06-03,2020-06-06,478,ELE-4,Electronics,Pioneer CDJ-3000,270000.92,1,270000.92
755,IN-2013-79992,2020-03-05,2020-03-12,602,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
756,CA-2014-168858,2021-11-20,2021-11-24,285,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
757,ES-2014-2538638,2021-10-15,2021-10-17,149,ELE-3,Electronics,GOPRO HERO 10,29999.99,1,29999.99
758,IN-2011-54120,2018-05-23,2018-05-23,344,ELE-4,Electronics,Pioneer CDJ-3001,270000.92,1,270000.92
759,CA-2011-134313,2018-11-01,2018-11-07,480,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
760,MX-2014-120579,2021-08-29,2021-09-03,517,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
761,ES-2014-2275791,2021-06-21,2021-06-22,416,ELE-3,Electronics,GOPRO HERO 11,29999.99,1,29999.99
762,ES-2014-2513617,2021-05-08,2021-05-13,293,ELE-4,Electronics,Pioneer CDJ-3002,270000.92,1,270000.92
763,NI-2013-6450,2020-08-19,2020-08-20,417,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
764,ES-2013-3061639,2020-06-27,2020-06-27,227,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
765,CA-2011-133592,2018-12-31,2019-01-07,342,ELE-3,Electronics,GOPRO HERO 12,29999.99,1,29999.99
766,EN-2011-70,2018-01-24,2018-01-24,9,ELE-4,Electronics,Pioneer CDJ-3003,270000.92,1,270000.92
767,IN-2014-80559,2021-12-04,2021-12-08,474,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
768,ES-2013-5755406,2020-06-28,2020-07-04,206,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
769,MX-2012-136987,2019-05-24,2019-05-26,14,ELE-3,Electronics,GOPRO HERO 13,89999.97,3,29999.99
770,IN-2014-35528,2021-12-08,2021-12-14,376,ELE-4,Electronics,Pioneer CDJ-3004,270000.92,1,270000.92
771,IN-2012-33820,2019-12-11,2019-12-15,110,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
772,TU-2014-5220,2021-03-05,2021-03-07,213,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
773,IN-2014-72516,2021-06-02,2021-06-04,273,ELE-3,Electronics,GOPRO HERO 14,29999.99,1,29999.99
774,IN-2013-45636,2020-06-25,2020-06-29,84,ELE-4,Electronics,Pioneer CDJ-3005,270000.92,1,270000.92
775,IV-2011-1910,2018-09-27,2018-10-03,548,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
776,US-2013-123526,2020-06-05,2020-06-09,159,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
777,ES-2013-4897406,2020-10-16,2020-10-18,161,ELE-3,Electronics,GOPRO HERO 15,89999.97,3,29999.99
778,CA-2013-8350,2020-12-22,2020-12-24,558,ELE-4,Electronics,Pioneer CDJ-3006,270000.92,1,270000.92
779,CA-2014-152912,2021-11-10,2021-11-13,71,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
780,MX-2014-137211,2021-11-21,2021-11-22,354,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
781,ES-2012-5149849,2019-11-10,2019-11-13,584,ELE-3,Electronics,GOPRO HERO 16,29999.99,1,29999.99
782,IN-2011-31594,2018-06-08,2018-06-13,570,ELE-4,Electronics,Pioneer CDJ-3007,270000.92,1,270000.92
783,IN-2014-72054,2021-04-07,2021-04-12,325,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
784,MX-2011-140900,2018-10-18,2018-10-21,159,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
785,SF-2012-9560,2019-04-25,2019-04-30,139,ELE-3,Electronics,GOPRO HERO 17,89999.97,3,29999.99
786,IN-2012-58887,2019-08-31,2019-09-02,148,ELE-4,Electronics,Pioneer CDJ-3008,270000.92,1,270000.92
787,MX-2012-103618,2019-04-18,2019-04-21,406,ELE-1,Electronics,Bose Bluetooth Headphones,2999.99,1,2999.99
788,US-2013-156713,2020-12-20,2020-12-22,145,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
789,IT-2013-4063561,2020-06-04,2020-06-08,423,ELE-3,Electronics,GOPRO HERO 18,29999.99,1,29999.99
790,SA-2012-730,2019-06-25,2019-07-01,414,ELE-4,Electronics,Pioneer CDJ-3009,270000.92,1,270000.92
791,IN-2012-59916,2019-08-16,2019-08-20,571,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
792,ID-2014-43494,2021-08-14,2021-08-18,258,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
793,US-2014-109316,2021-06-09,2021-06-11,388,ELE-3,Electronics,GOPRO HERO 19,59999.98,2,29999.99
794,MX-2013-109883,2020-09-03,2020-09-09,166,ELE-4,Electronics,Pioneer CDJ-3010,270000.92,1,270000.92
795,ES-2014-1753356,2021-05-29,2021-06-01,183,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
796,ES-2013-3667448,2020-06-24,2020-07-01,591,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
797,CA-2011-128146,2018-06-21,2018-06-25,161,ELE-3,Electronics,GOPRO HERO 20,29999.99,1,29999.99
798,MX-2014-115105,2021-05-08,2021-05-10,302,ELE-4,Electronics,Pioneer CDJ-3011,270000.92,1,270000.92
799,US-2013-164196,2020-11-12,2020-11-18,44,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
800,IR-2014-7440,2021-02-13,2021-02-14,118,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
801,ID-2014-48849,2021-11-28,2021-12-05,561,ELE-3,Electronics,GOPRO HERO 21,89999.97,3,29999.99
802,ES-2012-2212320,2019-08-24,2019-08-29,556,ELE-4,Electronics,Pioneer CDJ-3012,270000.92,1,270000.92
803,CG-2014-80,2021-08-02,2021-08-08,397,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
804,IN-2013-60700,2020-11-28,2020-11-30,379,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
805,IN-2011-12043,2018-08-19,2018-08-23,148,ELE-3,Electronics,GOPRO HERO 22,29999.99,1,29999.99
806,ES-2014-5791774,2021-03-13,2021-03-13,477,ELE-4,Electronics,Pioneer CDJ-3013,540001.84,2,270000.92
807,ES-2013-2409754,2020-04-04,2020-04-07,83,ELE-1,Electronics,Bose Bluetooth Headphones,5999.98,2,2999.99
808,CA-2014-116680,2021-09-05,2021-09-07,462,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
809,IN-2014-47806,2021-05-17,2021-05-22,192,ELE-3,Electronics,GOPRO HERO 23,59999.98,2,29999.99
810,MX-2013-156062,2020-04-23,2020-04-25,540,ELE-4,Electronics,Pioneer CDJ-3014,270000.92,1,270000.92
811,CA-2014-157966,2021-03-14,2021-03-14,562,ELE-1,Electronics,Bose Bluetooth Headphones,2999.99,1,2999.99
812,ID-2012-38363,2019-09-14,2019-09-16,281,ELE-2,Electronics,Canon EOS 1500D,149999.97,3,49999.99
813,IN-2014-76016,2021-09-26,2021-09-28,613,ELE-3,Electronics,GOPRO HERO 24,29999.99,1,29999.99
814,IN-2012-45909,2019-10-05,2019-10-09,577,ELE-4,Electronics,Pioneer CDJ-3015,540001.84,2,270000.92
815,ID-2014-79257,2021-10-29,2021-10-31,334,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
816,ID-2011-74175,2018-11-23,2018-11-25,69,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
817,IV-2014-5230,2021-12-10,2021-12-13,563,ELE-3,Electronics,GOPRO HERO 25,59999.98,2,29999.99
818,MX-2011-130008,2018-12-09,2018-12-10,24,ELE-4,Electronics,Pioneer CDJ-3016,540001.84,2,270000.92
819,CA-2013-165330,2020-12-12,2020-12-12,619,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
820,ES-2013-1247278,2020-12-17,2020-12-17,616,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
821,ES-2014-5218647,2021-04-14,2021-04-18,209,ELE-3,Electronics,GOPRO HERO 26,59999.98,2,29999.99
822,ID-2014-61526,2021-12-20,2021-12-24,585,ELE-4,Electronics,Pioneer CDJ-3017,270000.92,1,270000.92
823,IN-2013-10811,2020-09-17,2020-09-20,364,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
824,CA-2013-101546,2020-12-19,2020-12-25,241,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
825,CA-2014-154410,2021-10-22,2021-10-25,383,ELE-3,Electronics,GOPRO HERO 27,119999.96,4,29999.99
826,ID-2012-31118,2019-12-26,2019-12-28,592,ELE-4,Electronics,Pioneer CDJ-3018,540001.84,2,270000.92
827,IN-2013-65677,2020-10-11,2020-10-14,255,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
828,ID-2012-39875,2019-04-25,2019-04-27,594,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
829,RS-2014-5930,2021-06-23,2021-06-23,583,ELE-3,Electronics,GOPRO HERO 28,29999.99,1,29999.99
830,MX-2012-134355,2019-11-28,2019-12-03,308,ELE-4,Electronics,Pioneer CDJ-3019,270000.92,1,270000.92
831,IN-2014-52636,2021-06-27,2021-07-02,190,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
832,MX-2014-120159,2021-06-26,2021-06-28,499,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
833,ES-2012-5183060,2019-09-17,2019-09-19,109,ELE-3,Electronics,GOPRO HERO 29,29999.99,1,29999.99
834,IN-2013-55170,2020-11-28,2020-12-02,584,ELE-4,Electronics,Pioneer CDJ-3020,270000.92,1,270000.92
835,CA-2014-115882,2021-09-15,2021-09-18,164,ELE-1,Electronics,Bose Bluetooth Headphones,14999.95,5,2999.99
836,ID-2014-19498,2021-07-23,2021-07-25,135,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
837,ES-2014-2411166,2021-09-04,2021-09-08,64,ELE-3,Electronics,GOPRO HERO 30,59999.98,2,29999.99
838,US-2012-127040,2019-12-06,2019-12-10,539,ELE-4,Electronics,Pioneer CDJ-3021,270000.92,1,270000.92
839,CA-2013-157791,2020-12-24,2020-12-29,95,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
840,IN-2014-61967,2021-01-18,2021-01-22,390,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
841,CA-2012-143105,2019-12-10,2019-12-10,372,ELE-3,Electronics,GOPRO HERO 31,119999.96,4,29999.99
842,ID-2014-29655,2021-06-26,2021-07-01,401,ELE-4,Electronics,Pioneer CDJ-3022,540001.84,2,270000.92
843,IN-2012-12589,2019-01-26,2019-01-26,589,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
844,IN-2012-46952,2019-07-07,2019-07-12,105,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
845,MX-2011-126375,2018-11-28,2018-11-30,532,ELE-3,Electronics,GOPRO HERO 32,29999.99,1,29999.99
846,MX-2014-165680,2021-11-27,2021-12-01,475,ELE-4,Electronics,Pioneer CDJ-3023,270000.92,1,270000.92
847,ID-2012-61449,2019-12-07,2019-12-09,99,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
848,CA-2012-159534,2019-03-20,2019-03-23,169,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
849,ES-2012-3820035,2019-12-17,2019-12-21,88,ELE-3,Electronics,GOPRO HERO 33,29999.99,1,29999.99
850,MX-2013-163580,2020-11-19,2020-11-25,544,ELE-4,Electronics,Pioneer CDJ-3024,270000.92,1,270000.92
851,IT-2014-3941500,2021-09-02,2021-09-04,379,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
852,MX-2014-116337,2021-05-16,2021-05-16,392,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
853,IN-2013-33232,2020-11-05,2020-11-09,480,ELE-3,Electronics,GOPRO HERO 34,119999.96,4,29999.99
854,PL-2011-3590,2018-11-07,2018-11-13,604,ELE-4,Electronics,Pioneer CDJ-3025,540001.84,2,270000.92
855,IZ-2013-740,2020-04-09,2020-04-11,590,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
856,IT-2014-3149554,2021-06-12,2021-06-13,189,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
857,US-2013-125948,2020-06-10,2020-06-15,612,ELE-3,Electronics,GOPRO HERO 35,29999.99,1,29999.99
858,IN-2014-33729,2021-07-05,2021-07-09,326,ELE-4,Electronics,Pioneer CDJ-3026,270000.92,1,270000.92
859,IN-2013-46252,2020-05-01,2020-05-05,623,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
860,CA-2012-147830,2019-12-15,2019-12-18,435,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
861,MX-2012-122553,2019-11-06,2019-11-08,447,ELE-3,Electronics,GOPRO HERO 36,29999.99,1,29999.99
862,CA-2014-140326,2021-09-05,2021-09-07,268,ELE-4,Electronics,Pioneer CDJ-3027,270000.92,1,270000.92
863,IN-2011-63598,2018-09-15,2018-09-18,615,ELE-1,Electronics,Bose Bluetooth Headphones,14999.95,5,2999.99
864,ES-2013-4653224,2020-12-26,2021-01-01,558,ELE-2,Electronics,Canon EOS 1500D,149999.97,3,49999.99
865,CA-2013-169670,2020-12-26,2021-01-01,288,ELE-3,Electronics,GOPRO HERO 37,119999.96,4,29999.99
866,EZ-2014-1650,2021-09-02,2021-09-04,21,ELE-4,Electronics,Pioneer CDJ-3028,540001.84,2,270000.92
867,CA-2012-112452,2019-04-04,2019-04-04,429,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
868,IN-2013-45636,2020-06-25,2020-06-29,84,ELE-2,Electronics,Canon EOS 1500D,49999.99,1,49999.99
869,ES-2011-1664904,2018-06-26,2018-06-28,94,ELE-3,Electronics,GOPRO HERO 38,119999.96,4,29999.99
870,IT-2014-5465876,2021-09-24,2021-09-26,232,ELE-4,Electronics,Pioneer CDJ-3029,540001.84,2,270000.92
871,CA-2011-111871,2018-03-18,2018-03-21,216,ELE-1,Electronics,Bose Bluetooth Headphones,11999.96,4,2999.99
872,CA-2012-164882,2019-10-31,2019-10-31,537,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
873,IN-2013-44075,2020-10-04,2020-10-08,456,ELE-3,Electronics,GOPRO HERO 39,29999.99,1,29999.99
874,IN-2012-10902,2019-11-08,2019-11-15,439,ELE-4,Electronics,Pioneer CDJ-3030,270000.92,1,270000.92
875,CT-2012-4590,2019-01-28,2019-01-30,520,ELE-1,Electronics,Bose Bluetooth Headphones,8999.97,3,2999.99
876,IN-2012-80069,2019-12-19,2019-12-22,96,ELE-2,Electronics,Canon EOS 1500D,99999.98,2,49999.99
